location.x|location.y|location.z|vector.x|vector.y|vector.z|Route
255.1386|-238.2994|0.0196|-0.0031|1.0|-0.0|-
256.4624|-243.9137|0.0187|-0.4568|0.8895|0.0028|-
260.4043|-248.2746|0.0043|-0.8512|0.5248|-0.0|-
210.5964|-172.9579|0.1959|-1.0|-0.0057|0.0|-
206.5524|-173.9284|0.1959|-0.8937|-0.4488|0.0|-
203.1703|-176.3841|0.0196|-0.606|-0.7955|0.0|-
-29.0955|353.235|0.0|0.6164|-0.7874|0.0|-
-26.0135|349.2979|0.0|0.6164|-0.7874|0.0|-
-22.9324|345.37|0.0|0.6199|-0.7847|0.0|-
-19.8242|341.4759|0.0|0.6277|-0.7784|0.0|-
-16.6772|337.613|0.0|0.6355|-0.7721|0.0|-
-13.4917|333.7819|0.0|0.6432|-0.7657|0.0|-
-10.2769|329.9754|0.0|0.6508|-0.7592|0.0|-
-7.0087|326.2355|0.0|0.6651|-0.7467|0.0|-
-3.6701|322.5583|0.0|0.6792|-0.734|0.0|-
-0.2624|318.9451|0.0|0.693|-0.7209|0.0|-
3.216|315.3933|0.0|0.7047|-0.7095|0.0|-
-29.0955|353.235|0.0|0.6164|-0.7874|0.0|-
-26.0135|349.2979|0.0|0.6164|-0.7874|0.0|-
-22.903|345.4756|0.0|0.6481|-0.7616|0.0|-
-19.6308|341.7984|0.0|0.6811|-0.7322|0.0|-
-16.1994|338.2693|0.0|0.7128|-0.7014|0.0|-
-12.6155|334.8952|0.0|0.7431|-0.6692|0.0|-
-8.871|331.6112|0.0|0.7504|-0.661|0.0|-
-5.1252|328.2538|0.0|0.7389|-0.6738|0.0|-
-1.4379|324.8324|0.0|0.7271|-0.6865|0.0|-
2.1897|321.3477|0.0|0.7152|-0.699|0.0|-
5.7542|317.8045|0.0|0.7047|-0.7095|0.0|-
-45.632|340.2911|0.0|-0.6164|0.7874|-0.0|-
-48.388|338.1337|0.0|-0.6164|0.7874|-0.0|-
-51.144|335.9763|0.0|-0.6164|0.7874|-0.0|-
-53.9|333.8189|0.0|-0.6164|0.7874|-0.0|-
-42.6798|336.4206|0.0|-0.5964|0.8027|-0.0|-
-45.4892|334.3332|0.0|-0.5964|0.8027|-0.0|-
-48.2985|332.2457|0.0|-0.5964|0.8027|-0.0|-
-51.1079|330.1583|0.0|-0.5964|0.8027|-0.0|-
-39.8259|332.4771|0.0|-0.5761|0.8174|-0.0|-
-42.6868|330.4609|0.0|-0.5761|0.8174|-0.0|-
-45.5478|328.4448|0.0|-0.5761|0.8174|-0.0|-
-48.4087|326.4286|0.0|-0.5761|0.8174|-0.0|-
-37.072|328.4631|0.0|-0.5553|0.8316|-0.0|-
-39.9827|326.5195|0.0|-0.5553|0.8316|-0.0|-
-42.8934|324.5759|0.0|-0.5553|0.8316|-0.0|-
-45.8042|322.6322|0.0|-0.5553|0.8316|-0.0|-
-34.4198|324.3811|0.0|-0.5342|0.8453|-0.0|-
-37.3785|322.5113|0.0|-0.5342|0.8453|-0.0|-
-40.3372|320.6415|0.0|-0.5342|0.8453|-0.0|-
-43.2959|318.7716|0.0|-0.5342|0.8453|-0.0|-
-31.8712|320.2338|0.0|-0.5128|0.8585|-0.0|-
-34.8759|318.4389|0.0|-0.5128|0.8585|-0.0|-
-37.8806|316.644|0.0|-0.5128|0.8585|-0.0|-
-40.8854|314.8492|0.0|-0.5128|0.8585|-0.0|-
-29.4276|316.0237|0.0|-0.4911|0.8711|-0.0|-
-32.4765|314.3049|0.0|-0.4911|0.8711|-0.0|-
-35.5254|312.5861|0.0|-0.4911|0.8711|-0.0|-
-38.5743|310.8674|0.0|-0.4911|0.8711|-0.0|-
-27.0906|311.7534|0.0|-0.469|0.8832|-0.0|-
-30.1817|310.1119|0.0|-0.469|0.8832|-0.0|-
-33.2729|308.4703|0.0|-0.469|0.8832|-0.0|-
-36.364|306.8287|0.0|-0.469|0.8832|-0.0|-
-24.8616|307.4259|0.0|-0.4467|0.8947|-0.0|-
-27.9931|305.8625|0.0|-0.4467|0.8947|-0.0|-
-31.1245|304.2992|0.0|-0.4467|0.8947|-0.0|-
-34.256|302.7358|0.0|-0.4467|0.8947|-0.0|-
-22.7422|303.0436|0.0|-0.424|0.9056|-0.0|-
-25.912|301.5594|0.0|-0.424|0.9056|-0.0|-
-29.0817|300.0753|0.0|-0.424|0.9056|-0.0|-
-32.2515|298.5912|0.0|-0.424|0.9056|-0.0|-
-20.7336|298.6094|0.0|-0.4011|0.916|-0.0|-
-23.9397|297.2054|0.0|-0.4011|0.916|-0.0|-
-27.1458|295.8015|0.0|-0.4011|0.916|-0.0|-
-30.3518|294.3975|0.0|-0.4011|0.916|-0.0|-
202.3063|-179.0445|0.0196|0.0229|-0.9997|-0.0|-
202.1916|-174.0459|0.0196|0.0229|-0.9997|-0.0|-
202.0769|-169.0472|0.0196|0.0229|-0.9997|-0.0|-
-29.096|353.2357|0.0|0.6164|-0.7874|0.0|-
-31.852|351.0782|0.0|0.6164|-0.7874|0.0|route3
-34.608|348.9208|0.0|0.6164|-0.7874|0.0|route2
-37.364|346.7634|0.0|0.6164|-0.7874|0.0|route1
-25.8236|348.9454|0.0|0.5964|-0.8027|0.0|-
-28.633|346.8579|0.0|0.5964|-0.8027|0.0|route3
-31.4424|344.7705|0.0|0.5964|-0.8027|0.0|route2
-34.2517|342.683|0.0|0.5964|-0.8027|0.0|route1
-22.6602|344.5742|0.0|0.5761|-0.8174|0.0|-
-25.5211|342.558|0.0|0.5761|-0.8174|0.0|route3
-28.3821|340.5418|0.0|0.5761|-0.8174|0.0|route2
-31.243|338.5256|0.0|0.5761|-0.8174|0.0|route1
-19.6076|340.1248|0.0|0.5553|-0.8316|0.0|-
-22.5183|338.1812|0.0|0.5553|-0.8316|0.0|route3
-25.429|336.2376|0.0|0.5553|-0.8316|0.0|route2
-28.3398|334.2939|0.0|0.5553|-0.8316|0.0|route1
-16.6678|335.6001|0.0|0.5342|-0.8453|0.0|-
-19.6265|333.7303|0.0|0.5342|-0.8453|0.0|route3
-22.5852|331.8605|0.0|0.5342|-0.8453|0.0|route2
-25.5438|329.9906|0.0|0.5342|-0.8453|0.0|route1
-13.8427|331.003|0.0|0.5128|-0.8585|0.0|-
-16.8475|329.2081|0.0|0.5128|-0.8585|0.0|route3
-19.8522|327.4132|0.0|0.5128|-0.8585|0.0|route2
-22.8569|325.6184|0.0|0.5128|-0.8585|0.0|route1
-11.1341|326.3362|0.0|0.4911|-0.8711|0.0|-
-14.183|324.6175|0.0|0.4911|-0.8711|0.0|route3
-17.2319|322.8987|0.0|0.4911|-0.8711|0.0|route2
-20.2808|321.1799|0.0|0.4911|-0.8711|0.0|route1
-8.5436|321.6029|0.0|0.469|-0.8832|0.0|-
-11.6348|319.9613|0.0|0.469|-0.8832|0.0|route3
-14.7259|318.3198|0.0|0.469|-0.8832|0.0|route2
-17.8171|316.6782|0.0|0.469|-0.8832|0.0|route1
-6.073|316.8059|0.0|0.4467|-0.8947|0.0|-
-9.2044|315.2426|0.0|0.4467|-0.8947|0.0|route3
-12.3359|313.6793|0.0|0.4467|-0.8947|0.0|route2
-15.4673|312.1159|0.0|0.4467|-0.8947|0.0|route1
-3.7237|311.9484|0.0|0.424|-0.9056|0.0|-
-6.8934|310.4642|0.0|0.424|-0.9056|0.0|-
-10.0632|308.9801|0.0|0.424|-0.9056|0.0|-
-13.233|307.496|0.0|0.424|-0.9056|0.0|-
-1.4973|307.0333|0.0|0.4011|-0.916|0.0|-
-4.7033|305.6293|0.0|0.4011|-0.916|0.0|-
-7.9094|304.2253|0.0|0.4011|-0.916|0.0|-
-11.1154|302.8214|0.0|0.4011|-0.916|0.0|-
400.6326|25.3265|0.0|0.1663|-0.9861|0.0|-
401.4643|20.3962|0.0|0.1663|-0.9861|0.0|-
402.2956|15.4622|0.0|0.1644|-0.9864|0.0|-
403.0956|10.5089|0.0|0.1545|-0.988|0.0|-
403.8615|5.5652|0.0|0.153|-0.9882|0.0|-
404.643|0.6422|0.0|0.1616|-0.9868|0.0|-
405.473|-4.2706|0.0|0.1715|-0.9852|0.0|-
406.3522|-9.1749|0.0|0.1814|-0.9834|0.0|-
407.2742|-14.0815|0.0|0.1856|-0.9826|0.0|-
211.3478|-311.3798|0.0043|-0.9999|-0.0103|0.0|-
206.3078|-311.3854|0.0043|-0.9999|0.0126|0.0|-
201.2812|-311.2574|0.0308|-0.9996|0.0288|0.0043|-
196.3235|-311.1732|0.0337|-1.0|0.0052|0.0|-
211.3118|-307.88|0.0043|0.9999|0.0103|-0.0|-
206.3547|-307.8755|0.0043|0.9999|-0.0141|-0.0|-
201.3774|-307.7503|0.0298|0.9996|-0.0262|-0.0051|-
196.3403|-307.6728|0.0337|1.0|-0.0046|-0.0|-
304.1082|-121.583|0.0196|-0.9999|-0.0161|-0.0|-
309.1075|-121.5024|0.0196|-0.9999|-0.0161|-0.0|-
314.1069|-121.4217|0.0196|-0.9999|-0.0161|-0.0|-
319.1062|-121.3411|0.0196|-0.9999|-0.0161|-0.0|-
211.3118|-307.88|0.0043|0.9999|0.0103|-0.0|-
205.5473|-308.7526|0.0043|0.8609|0.5088|-0.0|-
202.1926|-314.0409|0.0196|0.2086|0.978|-0.0|-
211.3478|-311.3798|0.0043|-0.9999|-0.0103|0.0|-
207.2677|-311.7809|0.0043|-0.8776|-0.4794|0.0|-
205.4765|-314.5236|0.0196|-0.1499|-0.9887|0.0|-
211.3478|-311.3798|0.0043|-0.9999|-0.0103|0.0|-
205.5208|-309.5196|0.0087|-0.7485|0.6631|0.0045|-
202.5609|-304.4951|0.0196|-0.3293|0.9442|0.0|-
201.5598|-299.0727|0.0196|-0.0295|0.9996|0.0|-
211.3118|-307.88|0.0043|0.9999|0.0103|-0.0|-
207.5435|-307.147|0.0078|0.8218|-0.5698|-0.0046|-
205.443|-304.0147|0.0196|0.2953|-0.9554|-0.0|-
205.0709|-299.5314|0.0196|0.0229|-0.9997|-0.0|-
194.6912|-307.671|0.0337|1.0|0.0025|0.0|-
200.2648|-308.8532|0.0337|0.9129|-0.4082|0.0|-
204.7735|-312.9828|0.0214|0.414|-0.9103|-0.005|-
194.7|-311.171|0.0337|-1.0|-0.0025|-0.0|-
198.7352|-311.8071|0.0337|-0.8828|0.4697|-0.0|-
201.3588|-314.5996|0.021|-0.4342|0.9008|0.0068|-
194.6912|-307.671|0.0337|1.0|0.0025|0.0|-
198.3677|-306.5719|0.0298|0.8103|0.586|-0.0063|-
200.7446|-303.3517|0.0196|0.3922|0.9199|0.0|-
201.5619|-299.1937|0.0196|-0.0149|0.9999|0.0|-
194.7|-311.171|0.0337|-1.0|-0.0025|-0.0|-
200.4117|-309.3314|0.0306|-0.8056|-0.5925|0.006|-
203.9409|-304.655|0.0196|-0.3947|-0.9188|-0.0|-
205.0593|-299.0799|0.0196|0.0098|-1.0|-0.0|-
205.4886|-317.7369|0.0196|0.0229|-0.9997|-0.0|-
205.3739|-312.7383|0.0196|0.0229|-0.9997|-0.0|-
205.2592|-307.7396|0.0196|0.0229|-0.9997|-0.0|-
205.1445|-302.7409|0.0196|0.0229|-0.9997|-0.0|-
201.9895|-317.8172|0.0196|-0.0229|0.9997|0.0|-
201.8748|-312.8185|0.0196|-0.0229|0.9997|0.0|-
201.7601|-307.8199|0.0196|-0.0229|0.9997|0.0|-
201.6454|-302.8212|0.0196|-0.0229|0.9997|0.0|-
341.2903|-168.7139|0.1959|1.0|0.0057|0.0|-
345.699|-168.0265|0.1951|0.9542|0.299|-0.0077|-
348.1744|-166.0464|0.0043|0.3053|0.9523|0.0|-
341.3102|-172.2139|0.1959|-1.0|-0.0057|-0.0|-
346.7563|-171.3633|0.1959|-0.9521|-0.3059|-0.0|-
351.5035|-167.1097|0.0063|-0.3067|-0.9517|0.0121|-
58.6391|-180.0246|0.0337|-0.0062|1.0|0.0|-
58.0406|-176.0048|0.0337|-0.4873|0.8732|0.0|-
55.3319|-173.9361|0.1908|-0.9768|0.2118|0.0332|-
341.3102|-172.2139|0.1959|-1.0|-0.0057|-0.0|-
346.3102|-172.1854|0.1959|-1.0|-0.0057|-0.0|-
351.3101|-172.157|0.1959|-1.0|-0.0057|-0.0|-
341.2903|-168.7139|0.1959|1.0|0.0057|0.0|-
346.2903|-168.6855|0.1959|1.0|0.0057|0.0|-
351.2902|-168.657|0.1959|1.0|0.0057|0.0|-
-381.2936|0.3713|0.0|-0.0033|1.0|0.0|-
-380.9665|5.5879|0.0|0.1282|0.9918|0.0|-
-379.9568|10.7163|0.0|0.2574|0.9663|0.0|-
-378.2886|15.6545|0.0|0.3744|0.9273|0.0|-
-376.1552|20.4844|0.0|0.5206|0.8538|0.0|-
-372.1283|24.5878|0.0|0.8439|0.5366|0.0|-
-366.7042|26.4938|0.0|0.994|0.1093|0.0|-
341.2903|-168.7139|0.1959|1.0|0.0057|0.0|-
346.7567|-169.554|0.1813|0.9517|-0.3055|-0.0316|-
351.547|-173.6882|0.0043|0.3473|-0.9377|0.0|-
341.3102|-172.2139|0.1959|-1.0|-0.0057|-0.0|-
345.6902|-172.8665|0.1958|-0.9523|0.3051|0.0022|-
348.269|-174.8746|0.0043|-0.3453|0.9385|-0.0|-
348.2856|-164.0513|0.0043|-0.0135|0.9999|-0.0|-
349.7211|-169.9734|0.0732|-0.6749|0.7352|-0.0636|-
355.6064|-172.1325|0.1959|-1.0|-0.0057|-0.0|-
351.7853|-164.0042|0.0043|0.0135|-0.9999|0.0|-
352.6171|-167.4703|0.1252|0.6938|-0.7174|0.0626|-
355.8965|-168.6308|0.1959|1.0|0.0057|0.0|-
311.6085|-238.7118|0.0043|-0.0089|1.0|-0.0|-
310.7057|-242.7079|0.0043|0.4628|0.8865|-0.0|-
308.0067|-245.6261|0.0043|0.861|0.5086|0.0|-
348.2856|-164.0513|0.0043|-0.0135|0.9999|-0.0|-
348.3529|-169.0509|0.0043|-0.0135|0.9999|-0.0|-
348.4202|-174.0504|0.0043|-0.0135|0.9999|-0.0|-
351.7853|-164.0042|0.0043|0.0135|-0.9999|0.0|-
351.8526|-169.0037|0.0043|0.0135|-0.9999|0.0|-
351.9199|-174.0033|0.0043|0.0135|-0.9999|0.0|-
356.2324|-172.1289|0.1959|-1.0|-0.0057|0.0|-
352.9709|-173.4321|0.0741|-0.6962|-0.7152|-0.0624|-
348.4575|-176.8167|0.0043|-0.0135|0.9999|0.0|-
350.2061|-170.9635|0.1153|0.6585|0.7501|0.0609|-
356.0065|-168.6302|0.1959|1.0|0.0057|0.0|-
206.4398|-359.1929|0.0196|0.0229|-0.9997|0.0|-
207.7511|-362.8158|0.0058|0.597|-0.8022|-0.0049|-
210.6548|-364.2354|0.0|1.0|0.0075|0.0|-
197.6011|-364.3333|0.0|1.0|0.0075|0.0|-
201.1558|-363.4309|0.0008|0.7581|0.6521|0.0024|-
202.8844|-360.1825|0.0196|0.1461|0.9893|0.0|-
212.6276|-374.7209|0.0|1.0|0.0075|-0.0|-
212.6013|-371.2209|0.0|1.0|0.0075|-0.0|-
212.575|-367.721|0.0|1.0|0.0075|-0.0|-
207.6277|-374.7584|0.0|1.0|0.0075|-0.0|route1
207.6014|-371.2585|0.0|1.0|0.0075|-0.0|route2
207.5752|-367.7585|0.0|1.0|0.0075|-0.0|route3
202.6279|-374.7959|0.0|1.0|0.0075|-0.0|-
202.6016|-371.296|0.0|1.0|0.0075|-0.0|-
202.5753|-367.7961|0.0|1.0|0.0075|-0.0|-
329.1581|-172.2831|0.1959|-1.0|-0.0057|-0.0|-
334.1581|-172.2546|0.1959|-1.0|-0.0057|-0.0|-
212.7851|-395.7202|0.0|-1.0|-0.0075|0.0|-
212.7589|-392.2203|0.0|-1.0|-0.0075|0.0|-
212.7326|-388.7205|0.0|-1.0|-0.0075|0.0|-
212.7064|-385.2206|0.0|-1.0|-0.0075|0.0|-
207.7853|-395.7578|0.0|-1.0|-0.0075|0.0|-
207.759|-392.2578|0.0|-1.0|-0.0075|0.0|-
207.7328|-388.758|0.0|-1.0|-0.0075|0.0|-
207.7065|-385.2581|0.0|-1.0|-0.0075|0.0|-
202.7854|-395.7953|0.0|-1.0|-0.0075|0.0|-
202.7592|-392.2954|0.0|-1.0|-0.0075|0.0|-
202.7329|-388.7955|0.0|-1.0|-0.0075|0.0|-
202.7066|-385.2956|0.0|-1.0|-0.0075|0.0|-
250.8557|-310.9731|0.0043|-0.9999|-0.0103|-0.0|-
255.8554|-310.9216|0.0043|-0.9999|-0.0103|-0.0|-
260.8552|-310.8701|0.0043|-0.9999|-0.0103|-0.0|-
250.8197|-307.4733|0.0043|0.9999|0.0103|0.0|-
255.8194|-307.4218|0.0043|0.9999|0.0103|0.0|-
260.8192|-307.3703|0.0043|0.9999|0.0103|0.0|-
250.8557|-310.9731|0.0043|-0.9999|-0.0103|-0.0|-
256.6864|-308.8414|0.0113|-0.6773|-0.7357|-0.0069|-
258.8384|-303.0652|0.0196|0.0031|-1.0|-0.0|-
250.8197|-307.4733|0.0043|0.9999|0.0103|0.0|-
253.9583|-306.1304|0.0155|0.6591|0.752|0.0069|-
255.3375|-302.7644|0.0196|-0.0031|1.0|0.0|-
263.3412|-310.8446|0.0043|-0.9999|-0.0103|0.0|-
257.4828|-308.9681|0.0064|-0.7261|0.6876|0.0062|-
255.3387|-303.1444|0.0196|-0.0031|1.0|0.0|-
258.837|-302.5952|0.0196|0.0031|-1.0|0.0|-
259.7661|-306.16|0.0128|0.6427|-0.7661|-0.0082|-
262.8602|-307.3493|0.0043|0.9999|0.0103|0.0|-
315.2652|-256.2635|0.0043|0.0089|-1.0|-0.0|-
315.2206|-251.2637|0.0043|0.0089|-1.0|-0.0|-
315.176|-246.2639|0.0043|0.0089|-1.0|-0.0|-
315.1314|-241.2641|0.0043|0.0089|-1.0|-0.0|-
1.3656|-298.2927|0.0|-0.4439|0.8961|0.0|-
-0.8011|-293.9769|0.0|-0.4536|0.8912|0.0|-
-3.0142|-289.6863|0.0|-0.4633|0.8862|0.0|-
-5.2741|-285.4203|0.0|-0.4729|0.8811|0.0|-
-7.5806|-281.1791|0.0|-0.4826|0.8759|0.0|-
-9.9333|-276.9636|0.0|-0.4921|0.8705|0.0|-
-12.332|-272.7739|0.0|-0.5016|0.8651|0.0|-
-14.7763|-268.6108|0.0|-0.511|0.8596|0.0|-
-17.2661|-264.4746|0.0|-0.5204|0.8539|0.0|-
-19.8009|-260.3659|0.0|-0.5297|0.8482|0.0|-
-22.3806|-256.2852|0.0|-0.539|0.8423|0.0|-
-25.0047|-252.233|0.0|-0.5481|0.8364|0.0|-
-27.673|-248.2096|0.0|-0.5573|0.8303|0.0|-
311.7653|-256.2947|0.0043|-0.0089|1.0|0.0|-
311.7207|-251.2949|0.0043|-0.0089|1.0|0.0|-
311.6761|-246.2951|0.0043|-0.0089|1.0|0.0|-
311.6316|-241.2953|0.0043|-0.0089|1.0|0.0|-
311.7653|-256.2947|0.0043|-0.0089|1.0|0.0|-
311.0553|-252.4687|0.0043|-0.5642|0.8256|-0.0|-
307.9135|-250.4029|0.0043|-0.955|0.2966|0.0|-
315.2652|-256.2635|0.0043|0.0089|-1.0|-0.0|-
313.1879|-250.5386|0.0043|0.6496|-0.7602|0.0|-
308.3586|-247.2685|0.0043|0.9367|-0.3501|-0.0|-
311.7653|-256.2947|0.0043|-0.0089|1.0|0.0|-
312.8026|-250.538|0.0043|0.5063|0.8624|-0.0|-
317.8531|-246.8603|0.0043|0.9742|0.2257|0.0|-
315.2652|-256.2629|0.0043|0.0089|-1.0|-0.0|-
315.5968|-252.1416|0.0043|-0.4455|-0.8953|0.0|-
318.2259|-250.2114|0.0043|-0.9833|-0.1819|-0.0|-
-69.6508|37.3536|9.8075|0.9999|0.0013|0.017|-
-74.0632|37.3849|9.7293|0.9992|-0.036|0.0144|-
-77.9128|37.6631|9.6574|0.994|-0.1081|0.0144|-
-81.7323|38.2189|9.5839|0.9836|-0.1797|0.0152|-
-85.5016|39.0493|9.5056|0.968|-0.2503|0.0161|-
-89.201|40.15|9.4225|0.9474|-0.3196|0.0171|-
-92.8112|41.5152|9.3346|0.9218|-0.3872|0.0181|-
-96.3132|43.1378|9.2419|0.8914|-0.4529|0.019|-
-99.6888|45.0093|9.1452|0.8563|-0.5161|0.0194|-
315.1084|-238.6802|0.0043|0.0089|-1.0|0.0|-
313.7765|-244.3255|0.0043|-0.465|-0.8853|-0.0|-
309.7585|-248.6338|0.0043|-0.8605|-0.5094|0.0|-
311.6085|-238.7118|0.0043|-0.0089|1.0|-0.0|-
312.7435|-244.2719|0.0043|-0.4079|0.913|-0.0|-
316.5312|-248.8625|0.0043|-0.8504|0.5262|0.0|-
322.2465|-250.1707|0.0043|-1.0|0.0069|-0.0|-
315.1084|-238.6802|0.0043|0.0089|-1.0|0.0|-
315.556|-243.0636|0.0043|0.3276|-0.9448|0.0|-
317.7162|-246.0842|0.0043|0.8555|-0.5179|-0.0|-
321.6714|-246.6667|0.0043|1.0|-0.0069|0.0|-
304.3861|-250.0477|0.0043|-1.0|0.0069|-0.0|-
309.386|-250.0822|0.0043|-1.0|0.0069|-0.0|-
314.3859|-250.1166|0.0043|-1.0|0.0069|-0.0|-
319.3858|-250.151|0.0043|-1.0|0.0069|-0.0|-
315.0612|-233.3868|0.0043|0.0089|-1.0|-0.0|-
315.0166|-228.387|0.0043|0.0089|-1.0|-0.0|-
314.972|-223.3872|0.0043|0.0089|-1.0|-0.0|-
311.5613|-233.418|0.0043|-0.0089|1.0|0.0|-
311.5167|-228.4182|0.0043|-0.0089|1.0|0.0|-
311.4721|-223.4184|0.0043|-0.0089|1.0|0.0|-
311.0879|-180.329|0.0043|-0.0089|1.0|0.0|-
311.0433|-175.3292|0.0043|-0.0089|1.0|0.0|-
310.9987|-170.3294|0.0043|-0.0089|1.0|0.0|-
310.9541|-165.3296|0.0043|-0.0089|1.0|0.0|-
311.0879|-180.3286|0.0043|-0.0089|1.0|0.0|-
310.0851|-176.3735|0.0552|-0.4859|0.8723|0.0553|-
307.2845|-173.4771|0.1959|-0.8605|0.5095|0.0|-
303.4182|-172.4296|0.1959|-1.0|-0.0054|0.0|-
311.0879|-180.3286|0.0043|-0.0089|1.0|0.0|-
312.3763|-174.693|0.0043|0.4537|0.8912|0.0|-
316.3186|-170.3239|0.1575|0.8507|0.5234|0.0485|-
314.4174|-161.1964|0.0043|0.0089|-1.0|0.0|-
315.4156|-165.1467|0.0043|0.4888|-0.8724|0.0|-
318.2092|-167.9763|0.1628|0.8744|-0.483|0.0461|-
-16.3883|-83.2242|0.0|0.0039|1.0|0.0|-
-12.8883|-83.238|0.0|0.0039|1.0|0.0|-
-9.3883|-83.2517|0.0|0.0039|1.0|0.0|-
-5.8884|-83.2654|0.0|0.0039|1.0|0.0|-
-16.3687|-78.2243|0.0|0.0039|1.0|0.0|-
-12.8687|-78.238|0.0|0.0039|1.0|0.0|-
-9.3687|-78.2517|0.0|0.0039|1.0|0.0|-
-5.8688|-78.2655|0.0|0.0039|1.0|0.0|-
-16.349|-73.2243|0.0|0.0039|1.0|0.0|-
-12.8491|-73.238|0.0|0.0039|1.0|0.0|-
-9.3491|-73.2518|0.0|0.0039|1.0|0.0|-
-5.8491|-73.2655|0.0|0.0039|1.0|0.0|-
-16.3294|-68.2243|0.0|0.0039|1.0|0.0|-
-12.8295|-68.2381|0.0|0.0039|1.0|0.0|-
-9.3295|-68.2518|0.0|0.0039|1.0|0.0|-
-5.8295|-68.2655|0.0|0.0039|1.0|0.0|-
-16.3098|-63.2244|0.0|0.0039|1.0|0.0|-
-12.8098|-63.2381|0.0|0.0039|1.0|0.0|-
-9.3099|-63.2518|0.0|0.0039|1.0|0.0|-
-5.8099|-63.2656|0.0|0.0039|1.0|0.0|-
-16.2902|-58.2244|0.0|0.0039|1.0|0.0|-
-12.7902|-58.2381|0.0|0.0039|1.0|0.0|-
-9.2902|-58.2519|0.0|0.0039|1.0|0.0|-
-5.7903|-58.2656|0.0|0.0039|1.0|0.0|-
-16.2706|-53.2245|0.0|0.0039|1.0|0.0|-
-12.7706|-53.2382|0.0|0.0039|1.0|0.0|-
-9.2706|-53.2519|0.0|0.0039|1.0|0.0|-
-5.7706|-53.2657|0.0|0.0039|1.0|0.0|-
303.2269|-168.9306|0.1959|1.0|0.0057|0.0|-
308.2268|-168.9021|0.1959|1.0|0.0057|0.0|-
313.2267|-168.8737|0.1959|1.0|0.0057|0.0|-
318.2266|-168.8452|0.1959|1.0|0.0057|0.0|-
310.6201|-127.8749|0.0043|-0.0089|1.0|0.0|-
310.5755|-122.8751|0.0043|-0.0089|1.0|0.0|-
310.5309|-117.8753|0.0043|-0.0089|1.0|0.0|-
314.12|-127.8437|0.0043|0.0089|-1.0|-0.0|-
312.2751|-122.1497|0.011|0.5884|-0.8085|-0.0046|-
307.608|-118.3531|0.0196|0.9592|-0.2828|-0.0|-
310.6201|-127.8745|0.0043|-0.0089|1.0|0.0|-
309.7024|-124.1372|0.0131|-0.5821|0.8131|0.0048|-
306.5421|-121.9569|0.0196|-0.9489|0.3155|0.0|-
310.6201|-127.8745|0.0043|-0.0089|1.0|0.0|-
311.7589|-122.1821|0.0127|0.4761|0.8794|0.0047|-
316.4943|-118.1855|0.0196|0.9564|0.2922|0.0|-
310.4872|-112.973|0.0043|-0.0089|1.0|-0.0|-
309.624|-116.4785|0.0056|0.6613|0.7501|-0.0043|-
306.3895|-118.0325|0.0196|0.9961|0.0879|-0.0|-
313.9871|-112.9418|0.0043|0.0089|-1.0|0.0|-
311.9075|-118.66|0.009|-0.6741|-0.7386|0.0075|-
306.4878|-121.5152|0.0196|-0.9949|-0.1009|0.0|-
313.9871|-112.9414|0.0043|0.0089|-1.0|0.0|-
315.0245|-116.4318|0.0095|0.6642|-0.7476|0.0072|-
318.1578|-117.8543|0.0196|0.9999|-0.0113|0.0|-
304.0517|-118.0835|0.0196|0.9999|0.0161|0.0|-
309.0511|-118.0028|0.0196|0.9999|0.0161|0.0|-
314.0504|-117.9222|0.0196|0.9999|0.0161|0.0|-
319.0498|-117.8416|0.0196|0.9999|0.0161|0.0|-
375.6525|-65.1857|0.0043|0.9999|-0.0127|0.0|-
379.2444|-63.9445|0.001|0.808|0.5891|-0.0009|-
380.9066|-61.0355|0.0|0.0651|0.9979|0.0|-
381.0128|-73.5826|0.0|-0.0077|1.0|0.0|-
379.7732|-70.3554|0.0019|-0.7328|0.6804|0.0014|-
376.2853|-68.7316|0.0043|-0.9924|0.1233|0.0|-
391.4059|-59.594|0.0|-0.0077|1.0|-0.0|-
387.906|-59.6209|0.0|-0.0077|1.0|-0.0|-
384.4061|-59.6477|0.0|-0.0077|1.0|-0.0|-
391.4443|-64.5939|0.0|-0.0077|1.0|-0.0|-
387.9444|-64.6207|0.0|-0.0077|1.0|-0.0|-
384.4445|-64.6475|0.0|-0.0077|1.0|-0.0|-
391.4826|-69.5937|0.0|-0.0077|1.0|-0.0|route1
387.9827|-69.6206|0.0|-0.0077|1.0|-0.0|route2
384.4828|-69.6474|0.0|-0.0077|1.0|-0.0|route3
412.4053|-59.4331|0.0|0.0077|-1.0|0.0|-
408.9054|-59.4599|0.0|0.0077|-1.0|0.0|-
405.4055|-59.4867|0.0|0.0077|-1.0|0.0|-
401.9056|-59.5136|0.0|0.0077|-1.0|0.0|-
412.4436|-64.4329|0.0|0.0077|-1.0|0.0|-
408.9438|-64.4598|0.0|0.0077|-1.0|0.0|-
405.4438|-64.4866|0.0|0.0077|-1.0|0.0|-
401.944|-64.5134|0.0|0.0077|-1.0|0.0|-
412.4819|-69.4328|0.0|0.0077|-1.0|0.0|-
408.9821|-69.4596|0.0|0.0077|-1.0|0.0|-
405.4821|-69.4865|0.0|0.0077|-1.0|0.0|-
401.9823|-69.5133|0.0|0.0077|-1.0|0.0|-
